blk_402_12_a01_080_20170725160556_rgbn.tif,86,774203.912,3754875.897,351.237,-0.1259,1.54329,70.00006,33.89863094,-78.03477117
blk_402_12_a01_079_20170725160558_rgbn.tif,87,774094.178,3754920.355,351.339,0.12106,1.25753,69.67673,33.89905992,-78.03594257
blk_402_12_a01_078_20170725160559_rgbn.tif,88,773984.428,3754964.995,351.218,0.49948,1.05164,69.67744,33.89949054,-78.0371141
blk_402_12_a01_077_20170725160601_rgbn.tif,89,773874.569,3755009.655,350.846,0.90195,0.81889,69.70488,33.89992135,-78.03828682
blk_402_12_a01_076_20170725160602_rgbn.tif,90,773764.55,3755054.246,350.43,0.27825,1.01486,69.9976,33.90035157,-78.03946129
blk_402_12_a01_075_20170725160604_rgbn.tif,91,773654.588,3755098.781,350.145,-0.26653,0.97761,69.69934,33.90078125,-78.04063517
blk_402_12_a01_074_20170725160605_rgbn.tif,92,773544.628,3755143.616,349.307,-0.28992,0.67611,69.85501,33.90121363,-78.04180896
blk_402_12_a01_073_20170725160607_rgbn.tif,93,773434.717,3755188.581,347.902,0.25748,0.57656,69.49897,33.90164717,-78.04298219
blk_402_12_a01_072_20170725160608_rgbn.tif,94,773324.937,3755233.55,346.61,0.43148,0.58712,69.49592,33.90208069,-78.04415401
blk_402_12_a01_071_20170725160610_rgbn.tif,95,773215.192,3755278.508,345.678,0.49123,0.65082,69.86621,33.90251409,-78.04532548
blk_402_12_a01_070_20170725160611_rgbn.tif,96,773105.383,3755323.284,345.021,0.71009,0.47547,69.50346,33.90294586,-78.0464977
blk_402_12_a01_069_20170725160613_rgbn.tif,97,772995.5,3755367.955,344.186,0.62851,0.28228,69.45723,33.90337669,-78.04767076
blk_402_12_a01_068_20170725160614_rgbn.tif,98,772885.497,3755412.5,343.143,0.74427,0.26357,69.40337,33.9038064,-78.04884518
blk_402_12_a01_067_20170725160616_rgbn.tif,99,772775.1,3755457.029,342.058,0.13641,0.64231,69.20019,33.90423607,-78.05002387
blk_402_12_a01_066_20170725160617_rgbn.tif,100,772664.815,3755501.689,341.138,-0.46915,0.79863,69.23336,33.90466687,-78.05120133
blk_402_12_a01_065_20170725160619_rgbn.tif,101,772554.618,3755546.634,340.123,-0.27486,0.72196,68.88855,33.90510021,-78.05237775
blk_402_12_a01_064_20170725160620_rgbn.tif,102,772444.519,3755591.923,339.12,-0.20514,0.70308,69.13067,33.90553661,-78.05355302
blk_402_12_a01_063_20170725160622_rgbn.tif,103,772332.715,3755638.054,338.106,0.31909,0.57596,68.93127,33.90598103,-78.05474646
blk_402_12_a01_062_20170725160624_rgbn.tif,104,772225.246,3755682.46,337.272,0.19355,1.12023,68.8963,33.90640877,-78.05589362
blk_402_12_a01_061_20170725160625_rgbn.tif,105,772118.018,3755726.911,337.064,0.72631,1.24217,69.27252,33.90683685,-78.05703818
blk_402_12_a01_060_20170725160626_rgbn.tif,106,772010.676,3755771.298,337.288,0.37517,1.38089,68.95749,33.90726438,-78.05818399
blk_402_12_a01_059_20170725160628_rgbn.tif,107,771903.232,3755815.857,337.76,0.04329,1.41922,68.98269,33.90769346,-78.05933088
blk_402_12_a01_058_20170725160629_rgbn.tif,108,771795.747,3755860.596,338.331,0.38656,1.45602,68.72107,33.90812417,-78.06047816
blk_402_12_a01_057_20170725160631_rgbn.tif,109,771688.48,3755905.549,339.083,0.52409,1.68302,69.34478,33.90855674,-78.06162303
blk_402_12_a01_056_20170725160632_rgbn.tif,110,771581.245,3755950.411,339.972,1.05559,0.77586,69.03811,33.90898848,-78.06276759
blk_402_12_a01_055_20170725160634_rgbn.tif,111,771473.561,3755995.245,339.987,1.68906,0.52507,69.6067,33.90942006,-78.06391703
blk_402_12_a01_054_20170725160635_rgbn.tif,112,771365.864,3756039.469,339.777,1.46317,0.90999,70.10847,33.90984614,-78.0650668
blk_402_12_a01_053_20170725160637_rgbn.tif,113,771258.133,3756083.111,340.017,1.12318,0.91485,69.95073,33.91026699,-78.06621714
blk_402_12_a01_052_20170725160638_rgbn.tif,114,771150.192,3756126.603,340.211,1.25584,0.95601,70.49693,33.91068652,-78.0673698
blk_402_12_a01_051_20170725160640_rgbn.tif,115,771042.119,3756169.66,340.515,1.1208,0.97911,70.30158,33.91110216,-78.06852403
blk_402_12_a01_050_20170725160641_rgbn.tif,116,770934.037,3756212.453,341.046,0.88361,1.00993,70.71765,33.91151541,-78.06967846
blk_402_12_a01_049_20170725160643_rgbn.tif,117,770825.692,3756255.022,341.364,0.86295,1.20045,70.60722,33.9119267,-78.07083581
blk_402_12_a01_048_20170725160644_rgbn.tif,118,770717.371,3756297.419,341.823,-0.47272,1.80472,70.10635,33.91233644,-78.07199296
blk_402_12_a01_047_20170725160646_rgbn.tif,119,770609.665,3756340.085,342.336,-0.54528,1.44488,69.71858,33.91274842,-78.0731434
blk_402_12_a01_046_20170725160647_rgbn.tif,120,770503.851,3756382.528,342.169,-0.41791,1.26539,69.4971,33.91315789,-78.07427348
blk_402_12_a01_045_20170725160649_rgbn.tif,121,770395.985,3756426.196,341.788,-0.34488,1.32102,68.94093,33.91357893,-78.07542536
blk_402_12_a01_044_20170725160650_rgbn.tif,122,770288.254,3756470.252,341.391,0.45879,0.7232,69.07032,33.9140034,-78.07657568
blk_402_12_a01_043_20170725160652_rgbn.tif,123,770180.507,3756514.397,340.269,0.15123,0.03683,69.17229,33.91442867,-78.07772615
blk_402_12_a01_042_20170725160653_rgbn.tif,124,770072.471,3756558.714,337.899,-0.56965,0.08128,69.07668,33.91485556,-78.07887971
blk_402_12_a01_041_20170725160655_rgbn.tif,125,769964.71,3756603.042,335.138,-0.35228,-0.22963,68.03109,33.91528247,-78.0800303
blk_402_12_a01_040_20170725160656_rgbn.tif,126,769857.206,3756647.677,332.15,0.15904,-0.15065,68.99133,33.91571206,-78.08117804
blk_402_12_a01_039_20170725160658_rgbn.tif,127,769749.76,3756692.073,330.009,-0.2472,1.1735,68.29385,33.91613948,-78.08232523
blk_402_12_a01_038_20170725160659_rgbn.tif,128,769642.831,3756736.757,329.319,-0.47617,1.67307,68.91825,33.91656934,-78.08346676
blk_402_12_a01_037_20170725160701_rgbn.tif,129,769535.817,3756781.644,329.544,0.66685,1.48183,67.49142,33.91700106,-78.08460916
blk_402_12_a01_036_20170725160702_rgbn.tif,130,769428.869,3756826.894,330.314,0.94788,1.26882,68.64693,33.917436,-78.08575074
blk_402_12_a01_035_20170725160704_rgbn.tif,131,769321.566,3756872.034,330.916,1.09111,1.11645,68.64774,33.91787005,-78.08689621
blk_402_12_a01_034_20170725160705_rgbn.tif,132,769213.979,3756917.013,331.175,1.69145,0.8357,68.9588,33.9183027,-78.08804482
blk_402_12_a01_033_20170725160707_rgbn.tif,133,769105.77,3756961.734,331.362,1.87686,0.45721,69.82549,33.91873318,-78.08920023
blk_402_12_a01_032_20170725160709_rgbn.tif,134,768997.747,3757005.36,330.848,2.89529,0.38131,69.73618,33.91915374,-78.09035397
blk_402_12_a01_031_20170725160710_rgbn.tif,135,768889.46,3757047.922,330.893,2.36689,0.57144,70.56246,33.91956477,-78.09151091
blk_402_12_a01_030_20170725160712_rgbn.tif,136,768780.937,3757089.449,331.005,0.2077,1.45914,69.12018,33.91996653,-78.09267073
blk_402_12_a01_029_20170725160713_rgbn.tif,137,768672.442,3757131.456,331.054,-0.81463,2.11505,69.88744,33.9203726,-78.09383011
blk_402_12_a01_028_20170725160715_rgbn.tif,138,768564.149,3757173.889,331.328,-0.9059,2.40546,68.49303,33.92078243,-78.09498719
blk_402_12_a01_027_20170725160716_rgbn.tif,139,768456.266,3757217.242,331.942,-1.0503,2.47391,68.62741,33.92120045,-78.09613956
blk_402_12_a01_026_20170725160718_rgbn.tif,140,768348.561,3757261.384,332.733,-0.36925,2.41501,67.84919,33.9216255,-78.09728979
blk_402_12_a01_025_20170725160719_rgbn.tif,141,768241.192,3757306.122,333.791,0.55224,2.08312,67.64649,33.92205585,-78.09843621
blk_402_12_a01_024_20170725160721_rgbn.tif,142,768133.81,3757351.141,335.093,2.3966,1.29159,68.69612,33.92248871,-78.09958271
blk_402_12_a01_023_20170725160723_rgbn.tif,143,768026.121,3757395.343,335.962,3.08583,1.1273,68.66732,33.92291427,-78.10073278
blk_402_12_a01_022_20170725160724_rgbn.tif,144,767918.173,3757438.577,336.895,1.4497,2.07962,68.53789,33.92333118,-78.10188595
blk_402_12_a01_021_20170725160726_rgbn.tif,145,767810.126,3757481.697,338.247,0.05833,2.35893,69.25459,33.92374707,-78.10304025
blk_402_12_a01_020_20170725160728_rgbn.tif,146,767702.025,3757525.023,339.285,-0.95793,2.36921,68.17232,33.92416482,-78.10419508
blk_402_12_a01_019_20170725160729_rgbn.tif,147,767594.147,3757569.243,339.709,-0.56442,2.03059,68.33841,33.92459056,-78.10534723
blk_402_12_a01_018_20170725160731_rgbn.tif,148,767486.612,3757613.948,339.741,-0.142,2.10939,67.79612,33.92502057,-78.10649555
blk_402_12_a01_017_20170725160732_rgbn.tif,149,767379.381,3757659.034,340.078,0.29926,2.06463,67.58937,33.92545393,-78.10764048
blk_402_12_a01_016_20170725160734_rgbn.tif,150,767272.289,3757704.299,340.731,1.15356,1.61902,67.51659,33.92588885,-78.10878386
blk_402_12_a01_015_20170725160736_rgbn.tif,151,767164.989,3757749.46,341.312,1.47825,1.37211,67.74185,33.92632287,-78.10992953
blk_402_12_a01_014_20170725160737_rgbn.tif,152,767057.639,3757794.285,341.92,1.01504,1.63461,68.50411,33.92675387,-78.11107586
blk_402_12_a01_013_20170725160739_rgbn.tif,153,766950.132,3757838.871,341.905,1.16751,0.81214,68.57538,33.92718276,-78.11222396
blk_402_12_a01_012_20170725160741_rgbn.tif,154,766842.171,3757883.244,340.816,0.6413,1.49291,67.90433,33.92760982,-78.11337706
blk_402_12_a01_011_20170725160742_rgbn.tif,155,766734.724,3757927.639,340.055,-0.1984,1.7696,68.99555,33.92803694,-78.1145246
blk_402_12_a01_010_20170725160744_rgbn.tif,156,766627.191,3757971.995,339.659,1.17676,1.32594,67.82047,33.92846373,-78.1156731
blk_402_12_a01_009_20170725160746_rgbn.tif,157,766519.56,3758016.138,339.533,2.51054,1.03078,68.40533,33.9288886,-78.11682273
blk_402_12_a01_008_20170725160747_rgbn.tif,158,766411.611,3758059.365,340.006,2.25993,1.66944,68.62856,33.92930531,-78.11797609
blk_402_12_a01_007_20170725160749_rgbn.tif,159,766303.518,3758101.769,340.98,1.32805,1.43435,68.45974,33.92971462,-78.11913127
blk_402_12_a01_006_20170725160751_rgbn.tif,160,766194.911,3758144.058,340.959,0.65183,1.54466,68.83765,33.93012301,-78.12029204
blk_402_12_a01_005_20170725160752_rgbn.tif,161,766086.244,3758186.212,340.702,-0.00214,1.85526,68.32018,33.9305302,-78.12145352
blk_402_12_a01_004_20170725160754_rgbn.tif,162,765977.93,3758228.683,340.586,-0.08165,1.92665,68.46837,33.93094014,-78.1226111
blk_402_12_a01_003_20170725160756_rgbn.tif,163,765869.635,3758271.449,340.449,0.22486,1.62277,68.06626,33.93135272,-78.12376839
blk_402_12_a01_002_20170725160757_rgbn.tif,164,765761.453,3758314.459,339.8,-0.6122,1.72428,67.85499,33.93176747,-78.12492441
blk_402_12_a01_001_20170725160759_rgbn.tif,165,765653.486,3758357.974,338.567,-0.9371,1.69637,67.40789,33.93218669,-78.12607795
blk_402_12_a02_001_20170725161413_rgbn.tif,166,765469.299,3758200.674,365.609,-0.60745,-3.23404,-113.16084,33.93081626,-78.12811596
blk_402_12_a02_002_20170725161414_rgbn.tif,167,765577.26,3758155.705,365.864,-1.60029,-2.85491,-113.59382,33.93038396,-78.12696292
blk_402_12_a02_003_20170725161416_rgbn.tif,168,765684.813,3758111.096,366.44,-0.93071,-2.9737,-113.23381,33.929955,-78.12581419
blk_402_12_a02_004_20170725161418_rgbn.tif,169,765792.449,3758066.627,367.34,-1.82589,-3.06026,-112.22874,33.92952726,-78.12466454
blk_402_12_a02_005_20170725161420_rgbn.tif,170,765900.058,3758022.962,368.478,-0.97558,-2.85346,-113.289,33.92910676,-78.12351495
